type,release_year,rating,country,listed_in
0,2016,9,144,278
0,2018,11,441,278
1,2019,11,600,482
0,2019,11,386,52
0,2019,9,733,285
0,2019,11,301,466
0,2019,11,600,338
1,2019,11,503,108
0,2019,12,600,137
0,2018,11,251,315
0,2019,12,503,124
1,2017,13,503,111
0,2018,11,251,315
1,2017,13,2,423
1,2019,9,733,390
0,2019,8,600,36
1,2018,9,317,80
0,2019,11,600,182
0,2018,11,600,271
0,2019,10,600,124
0,2018,9,361,271
1,2019,9,108,241
0,2018,11,97,315
0,2019,11,162,315
0,2011,9,241,22
1,2019,11,600,483
0,2018,11,441,197
1,2019,11,733,294
1,2019,11,45,241
1,2016,9,105,390
1,2019,11,600,501
0,2019,8,600,182
0,2018,11,480,39
1,2015,12,733,408
1,2016,12,733,405
1,2016,9,733,390
1,2015,12,733,390
1,2015,9,733,390
1,2016,12,733,408
1,2015,9,733,389
1,2016,12,733,408
1,2016,9,733,411
1,2019,9,433,235
1,2019,9,733,406
1,2019,9,324,408
1,2019,9,326,241
1,2019,9,733,408
0,2019,11,511,278
0,2019,11,105,368
0,2019,9,600,282
1,2019,11,340,238
1,2019,14,61,429
0,2019,11,441,217
0,2019,8,600,314
1,2019,12,503,442
0,2018,11,433,328
0,2019,9,600,227
1,2019,11,600,482
0,2018,12,251,197
0,2013,8,600,0
1,2008,11,317,80
0,2018,11,503,285
0,2019,6,600,271
0,2018,11,336,346
0,2019,9,251,197
0,2019,11,239,214
1,2014,9,480,400
0,2019,11,600,466
1,2018,11,239,406
1,2018,11,317,77
1,2013,9,733,406
1,2009,9,480,407
1,2012,11,733,406
1,2004,11,480,237
1,2018,11,600,472
0,2018,11,251,315
1,2018,11,348,238
1,2019,11,600,504
0,2019,11,121,217
0,2019,11,489,197
0,2018,12,251,197
0,2019,9,600,285
1,2019,12,600,288
1,2015,8,733,507
0,2018,11,134,322
0,2019,11,733,285
0,2019,9,733,271
1,2005,11,480,400
1,2019,11,15,405
0,2019,9,251,315
1,2017,11,480,386
1,2019,12,320,80
1,2019,11,45,405
0,2019,8,600,227
0,2019,11,305,322
0,2014,8,503,315
0,2019,11,340,466
0,2019,11,733,285
0,2013,8,503,197
0,2019,13,733,120
0,2001,11,251,197
0,2005,9,251,364
0,2018,11,600,286
0,2003,11,254,325
0,2003,9,251,216
0,2003,9,251,217
0,2018,9,251,326
0,2005,9,251,325
0,2016,12,251,22
0,2018,11,600,341
1,2019,11,600,456
0,2019,11,441,322
0,2014,11,489,346
0,2013,11,489,346
0,2019,11,301,466
1,2019,11,600,482
0,2019,9,600,227
1,2018,9,600,456
1,2019,11,433,379
0,2019,9,45,466
0,2019,7,65,355
1,2019,12,600,421
0,2018,9,251,324
0,2019,9,733,22
1,2017,11,600,288
0,2019,11,600,60
1,2015,11,503,108
1,2017,11,600,240
1,2019,12,715,297
0,2019,9,251,22
1,2019,11,467,241
1,2017,12,336,418
1,2019,11,86,288
1,2019,14,600,418
1,2019,11,340,238
0,2019,9,600,196
1,2019,11,433,235
0,2019,11,733,466
0,2018,11,272,346
1,2018,9,326,390
0,2019,9,251,197
0,2015,11,336,322
0,2019,11,600,466
1,2018,14,733,429
0,2016,9,105,366
0,2018,11,380,315
1,2013,11,433,375
0,2017,11,600,182
1,2019,9,683,80
0,2019,9,600,341
0,2018,9,236,315
1,2017,13,503,110
0,2019,9,251,196
0,2019,11,343,327
1,2019,11,162,410
1,2019,11,600,488
0,2019,8,600,305
0,2019,11,600,271
1,2018,9,733,408
1,2019,11,503,109
1,2018,11,173,408
1,2018,11,317,382
0,2017,11,272,346
0,2008,12,272,325
0,2019,12,600,466
0,2018,9,251,22
1,2018,9,733,239
0,2018,11,441,25
0,2017,11,485,25
1,2019,13,600,418
1,2019,11,340,238
1,2019,11,251,241
0,2018,11,441,326
0,2019,11,600,285
1,2018,9,733,408
0,2019,11,600,199
1,2019,11,600,495
0,2019,12,733,281
1,2007,13,58,418
1,2019,9,317,406
0,2014,9,386,25
0,2016,9,386,25
0,2016,11,386,197
0,2016,11,386,325
0,2016,12,386,365
0,2019,11,734,281
1,2018,9,733,408
0,2018,12,251,315
1,2019,11,317,390
0,2019,11,600,466
0,2014,7,600,196
1,2019,11,480,389
0,2018,11,500,197
0,2017,11,165,52
0,2019,11,301,466
0,2018,8,353,323
1,2018,11,441,390
0,2006,11,600,466
0,2011,11,600,466
0,2012,11,600,466
0,2008,11,600,466
0,2018,9,712,286
1,2018,9,733,408
0,2018,9,336,39
1,2018,14,503,110
1,2019,9,733,231
1,2019,11,503,108
0,2007,9,386,325
0,2016,9,386,325
0,2016,11,386,197
0,2017,9,386,365
0,2017,11,386,197
1,2018,9,150,410
1,2018,9,150,407
0,2019,8,600,0
0,2019,11,733,466
1,2018,9,150,390
1,2017,9,150,408
1,2018,11,600,470
1,2018,9,733,390
1,2018,11,150,410
0,2018,9,496,25
1,2018,11,489,409
0,2019,11,600,318
0,2019,11,162,315
1,2018,12,733,408
0,2019,12,600,137
0,2018,11,600,200
0,2012,9,386,214
0,2014,9,386,325
0,2015,11,386,325
0,2015,11,386,325
1,2016,11,600,259
1,2016,11,15,410
1,2017,11,433,375
0,2019,11,600,0
0,2015,9,386,325
0,2011,11,386,325
0,2018,11,317,322
0,2018,11,733,39
0,2018,11,34,278
0,2018,11,485,281
0,2018,9,485,280
0,2018,11,165,214
1,2019,11,251,289
1,2019,14,733,420
1,2019,11,733,288
1,2019,9,58,493
0,2014,10,58,124
0,2018,9,640,349
0,2012,10,600,124
0,2018,9,733,324
0,2019,12,565,139
1,2018,9,317,85
0,2018,11,382,52
0,2008,6,600,120
0,2018,11,448,328
0,2018,11,448,315
0,2015,11,386,325
0,2015,9,386,25
0,2014,12,386,217
0,2017,9,386,197
0,2018,12,251,315
0,2013,9,386,197
0,2013,12,386,217
0,2017,9,386,197
0,2014,9,386,325
0,2015,11,386,324
0,2012,11,386,325
1,2018,11,600,259
0,2006,11,600,466
0,2018,12,251,315
0,2018,11,441,322
0,2016,11,600,466
1,2019,11,600,294
0,2019,11,251,322
0,2019,11,600,196
0,2019,11,162,315
0,2018,12,251,315
1,2018,12,503,104
1,2018,12,45,418
0,2018,11,433,328
0,2001,12,600,466
0,2017,11,58,282
0,2018,9,251,315
0,2015,8,574,39
0,2018,11,600,271
0,2018,11,251,326
0,2017,11,251,315
0,2018,9,600,271
0,2012,11,45,196
0,2017,11,251,315
0,2004,9,251,322
0,2012,9,251,197
1,2015,11,134,406
1,2019,11,733,302
0,2018,9,251,325
0,2006,11,251,217
0,2002,9,251,322
1,2019,11,733,232
0,2018,11,361,209
1,2017,9,2,397
0,2008,9,251,217
0,2018,11,441,214
1,2018,13,618,418
0,2019,11,600,466
1,2018,9,441,387
0,2018,12,600,271
1,2018,9,480,390
1,2018,11,38,241
0,2019,11,600,339
0,2019,12,600,124
1,2019,12,600,482
0,2019,11,600,285
0,2018,11,441,315
1,2017,11,150,405
1,2018,9,150,241
1,2018,11,433,235
0,2019,11,600,466
1,2018,11,503,97
1,2018,11,150,408
1,2018,9,317,81
1,2019,9,433,375
0,2018,11,503,353
0,2017,9,251,315
0,2016,11,600,271
0,2018,11,480,197
0,2019,10,600,137
0,2014,14,600,438
0,2018,14,600,120
0,2017,13,600,120
1,2018,14,600,418
1,2019,11,600,483
1,2018,11,405,241
1,2018,11,317,80
0,2019,13,618,120
0,2019,8,600,340
0,2018,12,336,206
0,2017,11,108,197
1,2018,13,733,418
0,2010,9,733,322
0,2010,9,263,324
0,2017,9,251,315
0,2019,9,733,466
0,2018,11,433,322
0,2018,11,441,326
0,2018,11,733,271
0,2012,9,274,325
0,2018,11,251,315
0,2016,9,272,322
0,2015,9,272,308
0,2017,9,272,308
1,2018,11,480,408
1,2018,11,600,472
0,2018,11,386,322
0,2018,11,443,346
1,2018,11,503,109
1,2019,11,340,395
1,2019,11,441,232
0,2018,11,9,214
0,2019,11,653,52
1,2017,9,733,389
1,2019,11,600,231
0,2018,11,2,324
1,2017,11,489,241
0,2019,11,586,52
0,2019,11,600,271
0,2019,9,600,337
1,2019,11,600,255
1,2017,9,733,390
0,2018,9,45,278
0,2019,11,340,278
0,2018,11,251,315
1,2019,10,503,100
1,2019,11,733,301
0,2017,9,600,271
0,2016,9,378,322
0,2018,9,251,209
0,2018,9,251,371
1,2002,9,480,390
0,2017,11,251,39
0,2018,9,378,346
0,2018,11,433,52
0,2019,11,600,466
0,2016,11,272,346
0,2017,11,272,346
1,2016,9,480,408
0,2018,11,251,322
0,2017,11,386,197
1,2018,11,733,382
1,2019,11,600,456
1,2018,11,279,482
1,2019,14,503,111
0,2019,11,600,285
0,2018,11,441,315
0,2019,11,600,194
1,2017,13,464,423
1,2018,11,295,401
0,2018,12,317,5
0,2018,9,251,197
0,2018,9,36,315
0,1999,11,485,347
0,2018,9,250,315
0,2018,11,733,324
0,2018,12,366,196
1,2017,9,733,390
1,2013,9,733,390
0,1975,6,503,15
1,2019,12,600,426
0,2015,9,485,216
1,2019,11,600,468
0,2018,11,251,315
0,2012,11,600,466
0,2017,14,317,66
0,2017,11,251,371
0,2017,11,251,315
1,2018,11,126,408
1,2019,12,600,442
0,2010,11,600,466
0,1991,11,503,466
0,2015,11,733,271
0,1992,11,503,466
0,1993,11,503,466
0,1989,11,600,466
0,2013,11,733,466
0,2008,11,503,466
0,2016,11,340,280
0,1987,11,600,466
0,1991,11,600,466
0,1991,11,600,466
0,2016,11,600,271
0,2018,9,480,206
0,2018,12,733,439
0,2018,9,317,5
0,1990,11,600,466
0,1991,11,600,466
0,2011,11,503,441
0,2008,11,503,441
0,2012,11,600,466
0,2011,9,600,466
1,1925,9,733,507
1,2018,11,485,241
0,2018,11,737,322
0,2018,11,600,326
1,2015,11,295,240
0,2012,11,251,22
1,2018,11,600,231
1,2018,9,251,413
0,2018,9,733,278
0,2018,11,441,328
1,2018,12,600,468
1,2011,9,480,389
1,2018,12,556,107
1,2018,9,733,241
1,2018,11,503,117
1,2018,11,733,390
1,2018,12,600,288
0,2018,11,165,197
0,2018,8,600,338
1,2017,9,480,389
1,2018,9,317,80
1,2017,11,480,389
1,2016,9,480,390
1,2018,11,212,241
1,2018,11,317,84
0,2018,11,394,271
1,2018,11,489,401
0,2011,8,417,346
0,2018,12,317,438
1,2015,9,317,80
0,2012,11,417,52
0,2015,11,417,371
0,2014,11,417,328
0,2018,11,251,315
1,2018,11,600,468
0,2018,11,251,315
0,2018,10,600,124
0,2018,9,251,197
1,2018,9,105,389
0,2014,12,600,124
1,2011,12,600,429
0,2014,8,600,340
0,2014,8,66,194
0,2018,11,600,439
0,2014,7,560,333
0,2018,12,600,148
1,2018,11,503,108
0,2017,9,386,197
0,2018,11,600,285
0,2018,11,600,285
0,2018,12,600,285
0,2018,11,600,285
0,2017,9,441,278
0,2018,11,251,328
1,2018,9,433,375
1,2018,11,733,96
0,2018,8,348,315
1,2018,11,600,482
1,2018,11,600,231
1,2018,11,15,241
1,2018,11,86,241
1,2018,14,600,418
1,2018,11,317,80
0,2018,12,600,271
0,2018,11,600,466
0,2018,9,301,214
1,2018,11,212,241
0,2018,7,600,196
0,2018,10,733,137
0,2018,7,586,11
1,2018,11,600,491
1,2018,11,15,408
0,2018,11,733,285
0,2018,13,733,120
0,2018,11,600,271
0,2018,11,733,466
1,2018,9,433,378
1,2018,11,433,235
0,2018,9,378,25
0,2011,9,108,325
0,2009,11,239,371
0,2018,11,340,278
0,2018,11,370,325
0,2013,11,241,25
0,2014,9,239,217
0,2014,9,251,197
0,2018,9,336,322
0,2011,12,239,217
0,2014,9,241,217
0,2015,9,15,39
1,2017,10,733,419
0,2015,9,243,52
0,2016,11,108,39
0,2009,9,239,217
0,2018,13,733,438
0,2010,11,239,25
0,2017,11,251,315
0,2017,11,600,286
0,2013,11,239,214
0,2008,11,105,322
1,2018,11,394,241
0,2018,12,600,142
0,2018,13,280,120
1,2018,12,600,442
0,2018,11,340,322
0,2018,7,310,315
1,2018,11,317,390
0,2018,11,251,315
0,2018,11,251,197
1,2018,14,618,418
0,2018,11,162,25
0,2018,11,346,315
1,2018,11,600,468
1,2015,12,709,418
0,2018,13,600,120
1,2018,11,58,401
1,2018,11,441,238
1,2018,11,503,108
1,2018,9,600,490
0,2018,12,600,124
0,2018,11,441,214
1,2018,14,733,418
1,2017,14,733,429
0,2018,6,618,124
0,2018,11,272,346
0,2018,9,272,206
1,2018,12,600,442
0,2018,11,600,466
0,2007,3,600,271
1,2017,9,105,390
1,2016,9,687,464
1,2016,9,600,453
0,2018,11,600,345
0,2018,11,165,197
1,2018,10,58,433
0,2018,8,600,194
0,2018,10,600,142
1,2018,11,45,290
0,2018,12,251,315
1,2017,13,733,86
0,2017,6,58,217
0,2018,9,251,196
0,2018,11,272,346
0,2015,11,251,278
0,2018,9,251,209
0,2018,9,251,346
0,2017,9,441,322
0,2018,11,386,52
0,2018,9,733,439
1,2018,11,134,241
1,2017,12,221,291
0,2009,9,239,217
0,2017,11,212,214
1,2018,11,600,303
0,2018,8,586,36
1,2018,11,45,405
1,2018,11,121,238
1,2018,13,439,436
1,2018,11,600,442
1,2017,11,165,243
1,2017,11,600,259
0,2018,9,251,322
0,2018,11,600,466
1,2003,9,336,405
0,2018,11,45,215
1,2018,10,733,418
0,2018,9,600,285
0,2018,10,600,333
0,2018,8,184,172
0,2018,11,600,271
0,2009,9,251,216
0,2008,9,251,371
0,2015,9,251,324
0,2013,9,251,322
0,2011,9,251,39
0,2018,9,251,324
0,2012,9,251,197
0,2010,9,251,197
0,2018,12,58,365
0,2006,9,251,197
1,2015,13,2,423
0,2007,9,552,324
0,2009,9,251,216
0,2010,12,251,214
0,2018,11,600,359
0,2017,11,45,466
1,2018,11,600,288
0,2015,9,251,328
0,2013,11,251,220
0,2012,9,251,371
0,2007,9,251,197
0,2012,11,251,322
0,2013,9,251,25
0,2012,9,251,216
0,2013,12,251,216
0,2013,11,251,327
0,2012,9,251,216
0,2006,11,600,466
0,2015,9,251,197
0,2007,9,251,324
0,2013,11,600,466
0,2008,11,251,322
0,2014,9,251,216
0,2011,11,251,322
0,2008,9,251,197
0,2010,9,251,39
0,2014,9,251,328
0,2013,9,251,324
0,2013,9,251,216
0,2014,9,251,328
0,2015,11,600,466
1,2012,12,733,114
0,2017,11,600,282
0,2016,11,424,315
0,2008,9,251,197
0,2014,12,251,196
0,2011,6,251,137
0,2018,11,448,328
0,2015,8,386,322
1,2018,11,317,80
0,2006,9,241,52
0,2018,11,733,324
0,2018,7,406,322
0,2018,11,461,197
0,2018,9,121,217
0,2018,9,715,271
1,2018,11,636,232
0,2018,11,251,328
1,2009,12,600,429
1,2017,9,600,482
0,2018,11,600,271
0,2015,9,733,39
0,2018,11,600,466
1,2018,9,105,390
0,2018,7,600,60
1,2017,11,600,467
0,2018,11,383,217
1,2018,9,105,389
1,2017,12,15,291
1,2018,12,600,429
0,2018,11,341,438
0,2018,11,733,438
0,2018,6,518,124
0,2018,11,433,55
1,2018,9,600,231
1,2018,11,600,251
0,2013,9,251,322
0,2018,13,733,438
1,2017,11,485,413
0,2016,11,241,52
0,2018,11,277,52
1,2018,11,503,105
0,2018,11,251,328
1,2012,12,58,429
1,2018,11,15,240
0,2018,11,600,466
0,2017,11,251,322
0,2018,11,251,322
1,2018,11,503,104
0,2018,9,251,327
0,2018,11,586,349
1,2018,14,733,245
0,2018,11,448,348
0,2018,11,600,282
1,2018,11,733,288
0,2018,9,272,346
0,2018,9,600,285
1,2018,12,600,489
1,2018,11,600,494
0,2018,8,678,314
1,2018,11,733,241
1,2018,12,733,288
0,2018,8,374,340
1,2018,11,45,241
0,2018,8,600,268
0,2018,11,600,466
0,2018,9,336,39
1,2017,13,600,418
0,2018,7,600,341
1,2018,9,733,442
1,2018,9,133,288
1,2018,9,317,80
0,2018,11,503,355
0,2018,8,600,196
0,2018,13,733,120
1,2018,11,433,378
1,2018,12,733,81
0,2017,7,554,322
0,2017,11,600,341
0,2017,8,615,0
0,2012,11,600,224
0,2018,11,733,466
1,2014,11,503,103
0,2008,11,733,271
0,2014,11,503,182
0,2000,11,503,192
0,1998,11,600,192
0,1982,8,503,182
0,2014,11,503,271
1,2009,11,503,99
1,1972,11,599,405
1,1974,9,503,93
0,1979,8,503,160
1,2005,11,715,117
0,1989,9,503,182
0,2013,11,503,271
0,2016,9,251,39
0,2017,6,58,120
0,2009,9,251,346
0,2014,9,251,39
0,2016,9,251,327
0,2009,9,251,322
0,2009,11,251,325
0,2014,12,251,363
0,2017,9,733,322
0,2012,9,251,217
0,2018,11,733,315
0,2013,9,251,324
0,2014,9,251,216
0,2009,12,251,322
1,2018,11,600,456
0,2017,9,251,25
0,2014,9,251,197
0,2008,9,251,39
0,2015,12,251,197
0,2009,9,251,324
0,2018,9,251,327
0,2014,9,251,217
0,2009,9,251,39
0,2008,9,251,197
0,2009,9,251,371
0,2016,9,251,322
0,2012,9,251,217
0,2005,12,251,197
0,2017,9,251,197
0,2016,12,251,214
0,2012,9,251,52
0,2011,9,251,52
0,2011,9,251,218
0,2018,13,600,120
0,2018,13,618,120
0,2009,11,600,196
0,2014,9,251,39
0,2013,9,251,325
0,2013,12,251,216
0,2016,9,251,39
0,2016,9,271,196
0,2015,9,251,52
0,2014,9,251,349
0,2013,12,251,216
0,2008,9,251,53
0,2013,9,251,53
0,2015,12,251,197
0,2017,9,251,197
1,2016,9,600,442
0,2012,9,251,53
0,2018,11,733,278
0,2013,12,251,216
1,2018,9,503,104
0,2016,9,251,39
0,2010,11,251,315
0,2012,9,251,53
0,2009,9,251,217
0,2010,9,252,322
0,2015,12,251,217
0,2016,9,378,325
0,2012,6,715,137
0,2018,11,45,315
0,2018,11,105,55
0,2018,11,600,36
0,2018,9,600,271
1,2018,11,600,383
1,2018,14,58,418
1,2018,14,439,429
0,2018,11,272,346
0,2018,11,441,278
0,2018,11,586,357
1,2018,11,733,445
1,2018,9,317,80
1,2018,11,600,485
0,2018,11,600,285
0,2018,11,45,466
1,2018,9,600,257
1,2014,12,317,80
1,2016,14,86,418
1,2017,9,326,241
1,2018,11,600,258
1,2018,12,733,292
1,2018,11,340,238
1,2018,11,600,468
1,2018,13,733,418
0,2018,11,300,328
0,2018,11,600,196
1,2018,9,105,388
0,2018,9,600,271
1,2018,11,433,379
0,2018,11,301,322
1,2018,11,600,468
1,2018,10,733,293
0,2018,11,352,322
1,2004,9,733,405
1,2013,14,600,418
1,2016,14,600,418
0,2018,11,601,271
1,2018,11,733,288
1,2018,11,600,253
0,2018,12,106,132
0,2018,7,600,227
1,2018,14,600,418
0,2018,11,44,328
0,2014,9,251,197
0,2018,11,586,0
1,2018,11,485,239
1,2018,9,600,261
1,2018,11,480,241
0,2017,11,165,328
0,2018,11,251,315
0,2018,9,251,315
0,2017,11,251,315
0,2018,12,256,315
1,2018,11,15,406
0,2017,11,162,327
1,2017,11,441,396
1,2018,11,636,232
1,2018,11,600,468
0,2018,11,441,217
1,2018,12,614,442
1,2018,12,733,446
1,2017,11,121,238
0,2017,9,251,52
0,2017,9,251,217
0,2017,9,251,52
1,2018,11,600,288
0,2012,11,600,466
0,2018,11,733,466
1,2018,11,251,409
0,1998,11,58,182
1,2018,9,105,406
0,2018,11,600,224
1,2018,11,503,105
0,2017,9,251,197
0,2017,9,251,39
0,2017,9,251,328
0,2018,7,251,325
0,2017,9,251,197
0,2018,9,600,182
1,2018,12,600,442
0,2017,11,459,197
0,2018,9,600,217
0,2018,11,433,466
0,2018,9,251,326
0,2015,11,668,196
1,2018,9,15,291
1,2018,11,600,295
1,2018,12,600,482
0,2018,12,539,333
0,2018,11,600,182
0,2018,12,600,286
0,2018,11,9,328
1,2018,9,600,494
1,2018,9,733,390
1,2018,9,480,410
0,2014,12,251,197
0,2016,9,251,52
0,2018,11,251,197
0,2018,12,111,70
1,2018,11,441,238
1,2018,14,733,418
0,2018,11,600,194
0,2011,11,251,328
0,2011,12,251,126
0,2008,11,251,322
0,2016,9,251,325
0,2000,9,251,324
0,2010,9,251,322
0,2014,11,251,325
0,2014,9,251,39
0,2010,9,251,216
0,2012,12,251,216
0,2009,9,251,363
0,2016,9,251,39
0,2010,9,251,328
0,2006,9,251,322
0,2012,9,251,25
0,2015,9,251,325
0,2012,9,251,217
0,2011,9,251,217
0,2005,12,251,139
1,2018,10,340,289
0,2018,11,600,271
0,2017,11,6,315
1,2018,11,317,410
1,2018,9,317,390
1,2018,11,162,405
1,2018,11,317,80
0,2005,12,15,438
0,2012,9,15,182
1,2007,11,15,482
0,2017,11,165,206
0,2018,11,340,466
1,2018,11,348,249
0,2018,11,600,41
1,2018,11,317,239
0,2018,9,30,271
1,2018,11,441,406
0,2018,12,251,322
0,2018,11,600,466
0,2018,11,441,371
1,2018,12,503,104
1,2018,11,361,289
0,2018,6,120,124
0,2018,11,600,182
1,2018,14,600,429
1,2018,11,317,406
1,2018,13,86,418
0,2018,6,45,308
0,2018,11,441,214
1,2018,9,733,292
0,2018,9,441,280
0,2018,9,317,5
0,2018,10,15,140
1,2018,11,600,468
1,2018,9,105,390
0,2018,11,600,60
0,2018,11,600,466
0,2018,11,340,343
1,2017,11,295,401
1,2018,11,503,104
1,2018,11,600,231
1,2018,11,433,375
1,2018,12,600,289
0,2018,9,2,466
0,2018,9,600,22
0,2018,11,441,315
0,2018,12,191,137
0,2013,11,600,466
0,2012,11,600,466
0,2012,11,600,466
0,2012,11,600,466
0,2018,9,118,197
0,2006,9,251,197
0,2013,11,600,466
0,2003,9,251,325
0,2013,9,251,197
0,2018,11,600,316
0,2010,12,251,126
0,2018,9,251,328
0,2007,9,251,197
1,2017,9,600,261
0,2015,9,340,346
0,2010,9,251,197
0,2017,11,600,285
0,2018,11,251,315
0,2012,11,600,466
1,2017,9,600,261
0,2017,11,441,343
0,2018,11,503,328
1,2018,11,503,104
0,2018,11,96,466
1,2018,11,586,97
0,2018,9,122,197
0,2018,11,600,271
0,2018,8,600,463
1,2017,14,618,429
0,2018,11,600,466
1,2018,11,45,405
0,2014,11,317,6
0,2018,11,162,215
1,2018,9,600,493
0,2016,7,624,315
0,2018,11,503,360
1,2018,11,600,253
0,2018,11,105,325
0,2018,11,15,466
1,2018,11,600,395
0,2018,11,251,197
0,2018,11,295,214
0,2017,10,383,278
0,2018,11,600,227
0,2017,7,441,315
0,2017,11,102,322
1,2018,13,733,418
1,2018,13,733,418
0,2018,11,600,196
0,2018,11,15,209
0,2018,11,340,466
1,2018,11,162,234
1,2017,9,600,493
1,2008,14,317,86
0,2017,9,251,322
0,2017,11,485,328
1,2018,11,162,232
0,2018,11,600,314
0,2015,11,212,281
1,2019,9,600,482
1,2019,11,600,482
1,2018,11,600,468
0,2018,11,441,328
1,2018,11,433,375
0,2018,11,2,466
0,2018,11,600,227
0,2018,9,600,466
1,2018,14,687,428
1,2018,11,317,400
0,2018,9,600,466
0,2018,11,424,217
1,2018,13,733,418
1,2017,14,89,246
0,2007,11,600,466
0,2017,11,8,278
0,2018,11,251,39
0,1979,7,317,3
1,2009,11,317,80
0,2018,11,600,466
0,2017,11,600,208
1,2018,9,600,467
0,2018,11,340,466
1,2018,11,600,234
0,2018,9,586,227
1,2018,12,600,429
0,2018,11,600,466
0,2007,9,212,214
0,2018,11,600,341
0,2018,3,73,130
1,2018,10,600,468
0,2018,11,519,338
0,2018,11,162,466
0,2018,12,600,271
0,2018,11,309,322
1,2018,14,684,418
0,2018,9,340,217
0,2017,11,108,52
0,2017,11,441,197
0,2018,11,121,214
0,2017,11,55,52
0,2017,11,251,322
0,2017,9,251,38
0,2017,12,315,278
0,2018,11,600,49
0,2017,11,9,214
0,2018,11,600,466
0,2018,6,58,217
0,2015,13,733,438
0,2008,13,441,438
0,2015,13,733,438
0,2015,13,600,438
0,2014,13,733,438
0,2016,13,733,438
1,2016,13,162,418
0,2016,9,251,322
1,2017,12,733,398
0,2017,8,600,196
0,2017,11,441,214
1,2017,9,412,408
0,2017,9,251,217
0,2017,11,162,322
1,2018,11,733,288
0,2018,9,600,142
1,2016,9,733,409
0,2017,11,441,219
1,2016,12,733,408
0,2018,11,600,271
0,2018,9,600,182
1,2016,12,733,389
1,2016,9,733,408
0,2018,11,212,466
0,2017,12,600,271
0,2018,13,45,120
0,2018,11,433,25
0,2018,12,600,466
0,2018,11,600,196
0,2018,11,86,194
0,2018,12,600,271
0,2017,11,45,197
1,2017,11,212,408
1,2018,11,162,241
1,2018,11,600,468
0,2017,8,623,60
0,2018,9,600,307
0,2018,11,162,217
1,2018,13,600,418
0,2017,11,121,315
0,2018,11,503,466
1,2017,11,386,408
0,2018,11,600,314
0,2018,11,600,320
0,2017,9,446,326
0,2018,9,600,274
0,2018,11,600,466
0,2017,11,348,196
0,2018,11,2,466
1,2018,11,577,105
1,2017,12,162,418
0,2018,8,52,342
0,2018,11,162,466
0,2017,11,251,328
1,1993,12,600,481
0,2017,9,3,328
0,2009,12,251,322
1,2017,11,467,240
0,2012,11,600,466
1,2017,11,503,108
0,2004,9,251,22
0,2016,9,251,328
0,2007,9,251,197
0,2005,12,251,325
0,2000,9,251,197
1,2017,11,503,105
0,2017,8,503,60
0,2018,11,600,320
0,2018,11,600,227
1,2018,11,600,288
0,2018,11,340,466
0,2018,11,583,338
1,2018,11,58,150
0,2009,8,58,183
0,2006,8,58,183
1,2018,9,503,288
1,2018,9,503,106
0,2016,11,388,328
0,2018,11,600,20
0,2016,11,354,322
0,2018,11,600,317
1,2018,11,503,109
0,2018,11,600,331
0,2017,9,251,324
1,2018,11,600,468
0,2018,12,501,137
1,2018,11,2,396
0,2018,9,600,271
1,2018,11,600,231
0,2018,11,733,466
0,2016,7,317,67
0,2016,11,467,197
1,2016,9,150,390
1,2017,11,38,410
0,2017,11,392,322
0,2018,11,433,39
1,2017,9,317,80
0,2018,11,503,466
0,2018,14,600,120
1,2018,9,317,80
1,2018,11,586,97
0,2018,11,600,340
1,2018,11,433,235
0,2018,10,251,281
0,2017,8,53,371
1,2017,11,373,241
0,2018,9,600,466
0,2017,10,733,134
1,2018,11,600,297
0,2018,11,2,466
0,2018,11,96,466
0,2017,11,58,346
1,2017,11,58,241
0,2018,11,600,466
0,2018,11,600,51
0,1998,9,251,325
0,2007,12,251,322
0,2017,9,251,25
0,2016,8,600,332
0,2016,9,212,214
0,2017,12,251,325
0,2017,11,441,209
0,2004,12,251,322
0,2014,11,58,214
0,2014,11,58,438
0,2014,11,58,438
0,2008,11,58,183
0,2004,11,58,438
0,2016,9,251,209
0,2004,9,251,322
0,2017,11,433,328
0,2018,11,503,438
0,2018,11,600,466
0,2017,11,441,349
1,2016,9,435,389
1,2018,11,162,412
0,2018,11,542,463
1,2018,11,600,259
1,2017,9,503,100
0,2017,11,433,328
1,2017,11,503,97
0,2017,12,317,39
0,2018,11,2,466
1,2018,14,600,425
1,2018,9,600,487
0,2018,11,600,333
1,2017,11,317,410
0,2018,11,600,466
0,2018,9,251,217
0,2018,9,600,271
0,2018,11,513,349
0,2018,12,210,278
0,2018,9,600,227
0,2018,12,733,441
1,2017,9,600,474
0,2018,7,600,60
1,2018,11,600,294
0,2018,11,733,466
0,2017,11,247,325
0,2017,9,433,197
0,2017,11,687,271
0,2017,11,600,318
1,2016,11,600,232
0,2017,12,212,278
0,1998,9,600,466
1,2016,11,503,97
0,2017,11,441,195
0,2018,11,600,182
0,2018,11,417,466
0,2018,11,340,466
0,2018,11,2,466
1,2018,14,600,429
0,2017,8,53,52
1,2017,11,433,378
0,2018,11,121,466
0,2018,11,600,466
0,2017,11,733,278
1,2018,11,692,477
1,2017,12,317,390
0,2018,9,600,466
0,2018,7,600,182
0,2018,11,86,355
0,2017,11,503,357
1,2017,11,441,387
0,2018,11,121,466
1,2017,9,317,507
0,2018,11,600,466
0,1980,9,440,55
0,1986,9,251,324
